link,rounds,win,team1_rank,team1_form_avg_latest,team1_form_range_latest,team1_form_sd_latest,team1_form_avg_event,team1_form_range_event,team1_form_sd_event,team1_win_round_percent,team1_win_ct,team1_win_t,team1_win_percent_map,team1_win_pistol_rounds,team1_lost_in_wins,team1_won_in_losses,team2_rank,team2_form_avg_latest,team2_form_range_latest,team2_form_sd_latest,team2_form_avg_event,team2_form_range_event,team2_form_sd_event,team2_win_round_percent,team2_win_ct,team2_win_t,team2_win_percent_map,team2_win_pistol_rounds,team2_lost_in_wins,team2_won_in_losses
https://www.hltv.org/matches/2343492/movistar-riders-vs-forze-funspark-ulti-2020-europe-qualifier,0.5,2,39,1.044,0.08000000000000007,0.032093613071762464,1.0139999999999998,0.18000000000000005,0.06985699678629195,54.7,46.85,53.15,63.2,50.0,8.5,8.67,25,1.082,0.2,0.08167006795638163,1.162,0.4999999999999999,0.17935997323817815,54.2,44.96,55.04,68.6,55.7,10.71,9.82
https://www.hltv.org/matches/2343177/og-vs-nip-esl-one-cologne-2020-europe,0.8421052631578947,1,12,1.078,0.11999999999999987,0.04919349550499535,1.078,0.11999999999999987,0.04919349550499535,58.3,43.16,56.84,69.2,65.4,8.33,11.5,13,1.0340000000000005,0.13000000000000012,0.057271284253105466,1.0340000000000005,0.13000000000000012,0.057271284253105466,50.3,52.63,47.37,40.0,30.0,14.0,13.0
https://www.hltv.org/matches/2343182/furia-vs-chaos-esl-one-cologne-2020-north-america,0.8636363636363636,2,6,1.112,0.1499999999999999,0.058906705900092525,1.112,0.1499999999999999,0.058906705900092525,55.2,51.42,48.58,60.0,50.0,9.0,11.0,28,1.112,0.1299999999999999,0.048682645778552296,1.112,0.1299999999999999,0.048682645778552296,49.2,41.22,58.78,42.9,52.4,10.57,9.5
https://www.hltv.org/matches/2344620/fnatic-vs-og-dreamhack-open-fall-2020,0.6875,1,13,1.008,0.14000000000000012,0.0672309452558865,1.008,0.14000000000000012,0.0672309452558865,56.5,49.67,50.33,80.0,30.0,10.75,12.5,8,1.068,0.09000000000000008,0.04438468204234433,1.068,0.09000000000000008,0.04438468204234433,55.3,40.74,59.26,69.2,61.5,9.89,11.33
https://www.hltv.org/matches/2344623/ence-vs-north-dreamhack-open-fall-2020,0.5,2,20,0.996,0.19000000000000009,0.08384509526501838,0.996,0.19000000000000009,0.08384509526501838,45.0,42.86,57.14,20.0,10.0,13.0,11.75,24,1.046,0.040000000000000036,0.01816590212458497,1.046,0.040000000000000036,0.01816590212458497,40.7,39.39,60.61,0.0,33.3,0.0,11.0
https://www.hltv.org/matches/2344402/spirit-vs-nemiga-iem-new-york-2020-cis,0.5625,2,17,1.074,0.21,0.08264381404557752,1.078,0.6000000000000001,0.24365959862069875,49.6,48.28,51.72,50.0,56.2,12.75,12.25,29,1.112,0.21,0.0785493475466219,1.306,0.46,0.174441967427566,55.4,40.68,59.32,75.0,37.5,11.67,11.0
https://www.hltv.org/matches/2344624/astralis-vs-heroic-dreamhack-open-fall-2020,0.8125,1,1,1.108,0.10999999999999988,0.04086563348340508,1.108,0.10999999999999988,0.04086563348340508,46.3,53.97,46.03,40.0,50.0,12.5,9.33,2,1.0659999999999998,0.14000000000000012,0.05683308895353133,1.0659999999999998,0.14000000000000012,0.05683308895353133,55.1,52.56,47.44,63.6,50.0,8.33,11.0
https://www.hltv.org/matches/2344437/furia-vs-liquid-iem-new-york-2020-north-america,0.8636363636363636,2,7,1.13,0.10999999999999988,0.04743416490252562,1.14,0.08999999999999986,0.0418330013267037,60.5,48.76,51.24,75.0,62.5,7.09,12.5,10,1.12,0.16999999999999993,0.06324555320336754,1.1840000000000002,0.3200000000000001,0.1322119510483073,53.4,46.91,53.09,57.1,39.3,9.12,10.8
https://www.hltv.org/matches/2344707/vitality-vs-fnatic-dreamhack-open-fall-2020,0.3125,2,4,1.0559999999999998,0.30000000000000004,0.11844830095868833,1.2280000000000002,0.3499999999999999,0.14889593681494465,50.8,48.35,51.65,50.0,66.7,12.33,15.0,13,1.012,0.16000000000000014,0.06978538528947167,1.048,0.51,0.20957099035887566,56.7,48.52,51.48,81.8,36.4,10.78,12.5
https://www.hltv.org/matches/2344709/godsent-vs-big-dreamhack-open-fall-2020,0.7894736842105263,2,21,1.044,0.30999999999999994,0.11371015785759862,1.13,0.3300000000000001,0.1332291259447423,53.6,32.29,67.71,71.4,57.1,10.2,8.0,6,1.034,0.14000000000000012,0.06841052550594834,1.11,0.5300000000000001,0.2043281674170256,49.2,46.28,53.72,55.6,61.1,11.6,10.25
https://www.hltv.org/matches/2344710/og-vs-fnatic-dreamhack-open-fall-2020,0.8125,1,8,1.0759999999999998,0.1100000000000001,0.05176871642217919,1.13,0.4500000000000001,0.17190113437671087,54.2,41.0,59.0,64.3,57.1,9.89,11.25,13,1.012,0.14000000000000012,0.06379655163094639,1.038,0.18000000000000005,0.08012490249604055,58.0,47.03,52.97,83.3,41.7,10.2,12.5
